gen	nevals	avg     	std      	min     	max     
0  	512   	0.408166	0.0687287	0.236637	0.592726
1  	426   	0.317429	0.0429862	0.194461	0.41308 
2  	429   	0.265713	0.0392365	0.166967	0.361562
3  	442   	0.222821	0.0324605	0.135068	0.315983
4  	456   	0.19449 	0.0299736	0.0891558	0.27027 
5  	428   	0.172397	0.0320748	0.0891558	0.260994
6  	441   	0.150741	0.0320221	0.0667334	0.228962
7  	436   	0.130364	0.0291565	0.0469136	0.207608
8  	426   	0.114857	0.0285593	0.0469136	0.192125
9  	413   	0.0983696	0.0270408	0.0361028	0.171905
10 	419   	0.088383 	0.027825 	0.0356356	0.166099
11 	444   	0.0799109	0.0272713	0.0333   	0.148749
12 	434   	0.0764911	0.0285394	0.0333   	0.151685
13 	456   	0.0728524	0.027382 	0.0315649	0.14955 
14 	451   	0.0701028	0.0263985	0.0315649	0.145012
15 	428   	0.0645173	0.0257212	0.0306974	0.139806
16 	425   	0.0640562	0.0274237	0.0305639	0.142943
17 	431   	0.0613646	0.0258268	0.0299633	0.137738
18 	419   	0.0581854	0.025158 	0.0299633	0.125592
19 	441   	0.0583228	0.0253488	0.0296296	0.135402
20 	416   	0.0557715	0.0245669	0.0294962	0.120721
21 	415   	0.0554046	0.0245677	0.0294294	0.134268
22 	426   	0.0561958	0.0254498	0.029296 	0.138005
23 	433   	0.0559481	0.0233638	0.0292292	0.131598
24 	414   	0.0534146	0.0231178	0.029029 	0.117117
25 	435   	0.0561062	0.0249342	0.0288956	0.134334
26 	431   	0.056464 	0.0253615	0.0288956	0.138205
27 	416   	0.0531575	0.0241294	0.0288956	0.132666
28 	430   	0.0543378	0.0237041	0.0288956	0.118852
29 	421   	0.0516286	0.0213529	0.0288288	0.114648
30 	417   	0.0496942	0.0211556	0.0286286	0.111712
31 	415   	0.0489027	0.021385 	0.0286286	0.114715
32 	423   	0.0520124	0.023616 	0.0284952	0.121922
33 	443   	0.0555304	0.0236351	0.0284952	0.124458
34 	438   	0.0541536	0.0228774	0.0284952	0.131598
35 	445   	0.0528689	0.0223992	0.0284952	0.114848
36 	436   	0.0541051	0.0224839	0.0284284	0.11625 
37 	448   	0.0516381	0.021558 	0.0284284	0.117184
38 	448   	0.0541716	0.0229774	0.0284284	0.114982
39 	418   	0.0536357	0.0241625	0.0284284	0.126193
40 	437   	0.0504966	0.0218595	0.0284284	0.11358 
41 	435   	0.0522567	0.0222611	0.028295 	0.115782
42 	424   	0.0520971	0.0224915	0.028295 	0.117384
43 	428   	0.048443 	0.0205958	0.0282282	0.114448
44 	445   	0.0519649	0.022497 	0.0281615	0.115516
45 	439   	0.0520438	0.0224065	0.0281615	0.122523
46 	437   	0.0506843	0.0222321	0.0281615	0.121321
47 	431   	0.0499907	0.0210999	0.0281615	0.113247
48 	419   	0.0486639	0.0215444	0.0281615	0.115249
49 	422   	0.0468266	0.0190443	0.0280948	0.0976977
50 	437   	0.0490459	0.021415 	0.0280948	0.113981 
Loss of the best individual 0.02809
Loss: 0.02853, f1-score: 0.00157, acc: 0.00465
