gen	nevals	avg     	std      	min     	max     
0  	512   	0.403428	0.0713108	0.157424	0.586186
1  	435   	0.30598 	0.046978 	0.13687 	0.432165
2  	434   	0.252232	0.0411082	0.100234	0.344545
3  	428   	0.206727	0.0450187	0.094628	0.301635
4  	424   	0.155121	0.0366289	0.0603937	0.258392
5  	437   	0.125721	0.0282155	0.0585919	0.199132
6  	448   	0.109871	0.0270671	0.0564565	0.178045
7  	429   	0.094633	0.024857 	0.0542543	0.163363
8  	440   	0.0856068	0.0237058	0.0341008	0.158091
9  	431   	0.079148 	0.0210216	0.0341008	0.142142
10 	442   	0.0759281	0.0229766	0.0320988	0.137938
11 	435   	0.069632 	0.0211612	0.0320988	0.128729
12 	411   	0.0666502	0.0246717	0.030297 	0.135602
13 	429   	0.0607335	0.025662 	0.0302302	0.138605
14 	408   	0.0559141	0.0233126	0.0302302	0.118719
15 	423   	0.0529928	0.0226342	0.0297631	0.119453
16 	423   	0.0516608	0.0213948	0.0296964	0.111979
17 	409   	0.0496701	0.0195937	0.0296964	0.107641
18 	437   	0.0491703	0.0199931	0.0294962	0.111311
19 	430   	0.0469335	0.0183656	0.0292292	0.100501
20 	424   	0.0471013	0.0188473	0.0290958	0.11338 
21 	426   	0.0490007	0.0204734	0.0290958	0.117384
22 	408   	0.0479062	0.0191913	0.0288956	0.0987654
23 	412   	0.0475577	0.0195161	0.0288956	0.105973 
24 	420   	0.0480778	0.0192769	0.0288288	0.0962963
25 	449   	0.049815 	0.0192942	0.0288288	0.108976 
26 	425   	0.0479564	0.0197715	0.0286954	0.10704  
27 	431   	0.048374 	0.0194994	0.0286954	0.0967634
28 	416   	0.0470624	0.0196109	0.0284952	0.108642 
29 	431   	0.0469806	0.0195728	0.028295 	0.0980314
30 	444   	0.0492705	0.0193337	0.028295 	0.096363 
31 	422   	0.0461915	0.0193627	0.0282282	0.111912 
32 	423   	0.0469505	0.0193824	0.0281615	0.0974975
33 	426   	0.0450453	0.018139 	0.0279613	0.0947614
34 	428   	0.0423047	0.0166859	0.0278278	0.0944278
35 	449   	0.0429338	0.0164697	0.0276944	0.0927594
36 	436   	0.042281 	0.0165838	0.0276944	0.094361 
37 	417   	0.0398119	0.0151728	0.0276944	0.092359 
38 	429   	0.0396988	0.0150463	0.0276944	0.0930931
39 	450   	0.0394066	0.0144915	0.0275609	0.0888222
40 	444   	0.038683 	0.0143915	0.0274942	0.0892893
41 	431   	0.038393 	0.0142102	0.0274942	0.0772105
42 	433   	0.037142 	0.0131526	0.0274942	0.0930264
43 	440   	0.0373621	0.0136469	0.0274274	0.0767434
44 	404   	0.0361268	0.0127125	0.0274274	0.0915582
45 	430   	0.0348614	0.0112947	0.0273607	0.0726059
46 	443   	0.0352781	0.0116966	0.0273607	0.0818151
47 	424   	0.0333406	0.0107489	0.0273607	0.0830831
48 	429   	0.0341326	0.0107998	0.0273607	0.0725392
49 	437   	0.0341427	0.0105354	0.0273607	0.0718051
50 	429   	0.0342892	0.0110341	0.027294 	0.0722723
Loss of the best individual 0.02729
Loss: 0.02856, f1-score: 0.01032, acc: 0.03101
