gen	nevals	avg     	std      	min     	max     
0  	512   	0.404631	0.0653779	0.179046	0.611612
1  	428   	0.317024	0.0455255	0.179046	0.415949
2  	431   	0.257747	0.0403408	0.135802	0.356156
3  	423   	0.214421	0.0365007	0.135802	0.318585
4  	410   	0.18755 	0.0301166	0.113981	0.263063
5  	422   	0.16897 	0.0301803	0.0930931	0.248048
6  	426   	0.155615	0.0325472	0.0930931	0.246713
7  	444   	0.140787	0.0308841	0.0730063	0.222823
8  	423   	0.122825	0.0282456	0.0526527	0.198866
9  	436   	0.110831	0.0281609	0.051318 	0.184117
10 	450   	0.100041	0.0279574	0.0508509	0.180113
11 	441   	0.0946836	0.0287431	0.0344344	0.160761
12 	435   	0.0858871	0.0278448	0.0344344	0.159159
13 	417   	0.0795884	0.0280885	0.0316316	0.158692
14 	430   	0.0754448	0.0277889	0.0308976	0.155155
15 	415   	0.0729185	0.0291589	0.0300968	0.157958
16 	450   	0.0750467	0.0304144	0.0295629	0.159426
17 	426   	0.0683334	0.0279924	0.0295629	0.145078
18 	429   	0.0670113	0.026474 	0.0294294	0.137604
19 	449   	0.0653188	0.0289527	0.0294294	0.138405
20 	428   	0.0630947	0.0278815	0.0288288	0.143744
21 	432   	0.062711 	0.0270535	0.0288288	0.135269
22 	433   	0.0632479	0.0297334	0.0287621	0.155088
23 	423   	0.0592302	0.0258268	0.0287621	0.135936
24 	425   	0.0575668	0.0261663	0.0286954	0.136203
25 	432   	0.0576564	0.0258387	0.0286954	0.134001
26 	403   	0.0555016	0.0248626	0.0286954	0.115916
27 	426   	0.0568769	0.0249674	0.0286954	0.124057
28 	444   	0.0592616	0.0245186	0.0286954	0.132332
29 	426   	0.0560399	0.02432  	0.0285619	0.131598
30 	422   	0.0575306	0.0258145	0.0285619	0.1334  
31 	428   	0.0568828	0.025654 	0.0284284	0.124591
32 	431   	0.0566604	0.024893 	0.028295 	0.130197
33 	427   	0.0556009	0.0244572	0.0282282	0.134268
34 	418   	0.0548688	0.0245225	0.0282282	0.120921
35 	426   	0.0552352	0.0241139	0.0281615	0.115916
36 	436   	0.0519903	0.0232962	0.0281615	0.114915
37 	423   	0.0527163	0.023492 	0.0281615	0.116717
38 	432   	0.0528181	0.0241078	0.0281615	0.13013 
39 	433   	0.0508376	0.0208994	0.0280948	0.114047
40 	419   	0.0519242	0.0232822	0.0279613	0.113313
41 	440   	0.0522735	0.0227532	0.0279613	0.115516
42 	420   	0.0510053	0.0216858	0.0279613	0.114181
43 	449   	0.0501339	0.0211357	0.0279613	0.113981
44 	408   	0.048657 	0.0212902	0.0279613	0.111845
45 	436   	0.0497689	0.0218167	0.0279613	0.114715
46 	433   	0.0469365	0.0196172	0.0278946	0.11358 
47 	409   	0.0483275	0.0217001	0.0278946	0.114047
48 	455   	0.0490719	0.0209607	0.0278946	0.113714
49 	442   	0.0483696	0.0212534	0.0278946	0.114648
50 	436   	0.0485424	0.0202238	0.0278946	0.114114
Loss of the best individual 0.02789
Loss: 0.02829, f1-score: 0.00218, acc: 0.00310
