gen	nevals	avg     	std      	min     	max     
0  	512   	0.608463	0.0945345	0.246766	0.820947
1  	436   	0.494887	0.0834295	0.246766	0.727223
2  	412   	0.418553	0.0810373	0.195018	0.631159
3  	425   	0.369588	0.0796757	0.195018	0.604597
4  	418   	0.329025	0.0744276	0.187586	0.522571
5  	446   	0.3091  	0.0717823	0.182219	0.501927
6  	442   	0.28469 	0.0745308	0.180567	0.493944
7  	437   	0.277177	0.0761701	0.177264	0.480182
8  	437   	0.26942 	0.0775788	0.177264	0.480182
9  	437   	0.258848	0.0723351	0.176851	0.447151
10 	424   	0.257361	0.0740103	0.176851	0.477704
11 	425   	0.25944 	0.0759876	0.176851	0.483622
12 	424   	0.251657	0.0721471	0.176576	0.450592
13 	426   	0.242474	0.0678896	0.176576	0.440407
14 	406   	0.240933	0.0713592	0.1752  	0.470135
15 	405   	0.234906	0.0663792	0.1752  	0.456647
16 	410   	0.231854	0.0665369	0.175062	0.468483
17 	431   	0.237521	0.0671218	0.174374	0.453482
18 	440   	0.237433	0.0652267	0.173961	0.433251
19 	434   	0.238101	0.0680204	0.173823	0.431186
20 	446   	0.229827	0.0622464	0.173686	0.464492
21 	422   	0.229954	0.0636294	0.172585	0.430911
22 	436   	0.236682	0.0659542	0.172585	0.43559 
23 	422   	0.236228	0.0699187	0.172585	0.469722
24 	430   	0.23354 	0.0675511	0.172447	0.44894 
25 	451   	0.236885	0.0663915	0.171346	0.417011
26 	414   	0.230635	0.0633245	0.171071	0.434902
27 	421   	0.228547	0.0648668	0.17052 	0.439857
28 	443   	0.234098	0.0657595	0.16997 	0.442609
29 	415   	0.223592	0.0585651	0.169419	0.403936
30 	430   	0.225091	0.0613676	0.168456	0.411781
31 	414   	0.221043	0.0605768	0.168456	0.418662
32 	454   	0.229971	0.0632283	0.167905	0.405863
33 	421   	0.223096	0.0612972	0.167905	0.418387
34 	436   	0.228873	0.0662607	0.166942	0.452381
35 	426   	0.229573	0.0677054	0.166804	0.442059
36 	441   	0.225599	0.0626004	0.166529	0.429535
37 	440   	0.226324	0.0628662	0.166529	0.41935 
38 	427   	0.220136	0.0619457	0.166254	0.42692 
39 	443   	0.219495	0.058903 	0.166254	0.412607
40 	435   	0.214876	0.0557976	0.165841	0.38687 
41 	412   	0.208693	0.0535805	0.165841	0.393339
42 	433   	0.215915	0.0585398	0.164878	0.408203
43 	445   	0.218266	0.057784 	0.16474 	0.404624
44 	441   	0.211413	0.0570066	0.16474 	0.408203
45 	438   	0.214235	0.0560016	0.164052	0.389761
46 	431   	0.210688	0.0567356	0.163639	0.408891
47 	430   	0.216606	0.0614754	0.163639	0.396091
48 	422   	0.209258	0.0566226	0.162813	0.392238
49 	419   	0.213319	0.0611751	0.162813	0.417561
50 	429   	0.210081	0.0568376	0.162813	0.397605
Loss of the best individual 0.16281
Loss: 0.17057, f1-score: 0.16634, acc: 0.12709
