gen	nevals	avg     	std      	min     	max     
0  	512   	0.604487	0.0915409	0.336912	0.815717
1  	421   	0.500094	0.0765728	0.262455	0.709744
2  	419   	0.434586	0.0760374	0.262455	0.633636
3  	407   	0.379368	0.0769947	0.201762	0.635012
4  	445   	0.350209	0.08294  	0.187861	0.542114
5  	421   	0.310448	0.0766464	0.186072	0.511285
6  	440   	0.296527	0.0841577	0.18153 	0.532755
7  	412   	0.273258	0.0793934	0.180842	0.537022
8  	432   	0.2708  	0.07808  	0.178365	0.508395
9  	426   	0.267984	0.0765506	0.177264	0.495458
10 	449   	0.271148	0.0843307	0.177264	0.517066
11 	442   	0.271814	0.0819669	0.177264	0.492843
12 	452   	0.275267	0.0826033	0.177264	0.520644
13 	420   	0.259636	0.0765235	0.177126	0.4861  
14 	423   	0.253854	0.0780853	0.176438	0.484448
15 	431   	0.262279	0.0854357	0.176438	0.494357
16 	431   	0.258908	0.0817286	0.176025	0.489678
17 	422   	0.255349	0.0785675	0.175888	0.453207
18 	421   	0.241761	0.0721784	0.175062	0.457611
19 	426   	0.243915	0.0753959	0.174236	0.490641
20 	450   	0.236537	0.0716162	0.173548	0.493256
21 	443   	0.239671	0.0696249	0.172585	0.468621
22 	428   	0.226648	0.0631456	0.172585	0.398293
23 	422   	0.225327	0.0631128	0.172309	0.454583
24 	452   	0.234854	0.0663209	0.172034	0.430773
25 	419   	0.22638 	0.0603157	0.171484	0.398706
26 	441   	0.23426 	0.0694832	0.171484	0.461189
27 	421   	0.235152	0.0701699	0.171071	0.461189
28 	444   	0.234482	0.0689672	0.171071	0.419626
29 	423   	0.231542	0.0646516	0.170933	0.412607
30 	445   	0.237749	0.0715345	0.170658	0.463804
31 	414   	0.227934	0.0669713	0.170658	0.436416
32 	415   	0.22666 	0.0679675	0.169694	0.414396
33 	438   	0.229995	0.0680878	0.169694	0.480319
34 	439   	0.230264	0.0674389	0.169694	0.449078
35 	422   	0.237254	0.0717996	0.169694	0.480182
36 	434   	0.239366	0.0716598	0.169419	0.454445
37 	419   	0.238324	0.0759405	0.169006	0.463666
38 	442   	0.232869	0.0716861	0.169006	0.465456
39 	439   	0.221199	0.064345 	0.169006	0.44316 
40 	439   	0.216797	0.0605418	0.169006	0.400908
41 	436   	0.215255	0.0621003	0.169006	0.44316 
42 	428   	0.213828	0.0592977	0.168318	0.411506
43 	435   	0.216508	0.0657775	0.168318	0.463804
44 	434   	0.216376	0.0627187	0.168181	0.407514
45 	409   	0.2082  	0.0563976	0.168181	0.394302
46 	399   	0.202497	0.0511989	0.168181	0.374897
47 	424   	0.203266	0.0522987	0.167905	0.388109
48 	413   	0.203504	0.0530853	0.167492	0.379438
49 	436   	0.204181	0.0516165	0.167492	0.402009
50 	441   	0.203883	0.0510667	0.167355	0.370906
Loss of the best individual 0.16735
Loss: 0.17336, f1-score: 0.09041, acc: 0.06689
