gen	nevals	avg     	std      	min     	max     
0  	512   	0.609045	0.0922399	0.309524	0.818194
1  	418   	0.493776	0.079328 	0.304844	0.684971
2  	445   	0.435675	0.0738874	0.263694	0.625791
3  	422   	0.398796	0.0782748	0.227773	0.627856
4  	439   	0.368363	0.0839296	0.196119	0.58698 
5  	433   	0.337124	0.0807006	0.195018	0.535233
6  	425   	0.318441	0.0872764	0.183457	0.566749
7  	422   	0.304397	0.0903304	0.183457	0.55918 
8  	437   	0.29062 	0.0848373	0.183457	0.537022
9  	433   	0.285332	0.0857617	0.181255	0.511148
10 	426   	0.273812	0.0871722	0.180705	0.523397
11 	417   	0.255321	0.0769803	0.179053	0.465593
12 	449   	0.267992	0.081096 	0.179053	0.513625
13 	430   	0.250927	0.0762214	0.1752  	0.48665 
14 	431   	0.250223	0.0735676	0.1752  	0.465868
15 	444   	0.258585	0.0781711	0.174511	0.489403
16 	435   	0.247975	0.0749372	0.173273	0.497385
17 	430   	0.256093	0.0795388	0.173273	0.491192
18 	429   	0.25829 	0.0858651	0.171621	0.506468
19 	438   	0.253147	0.0788152	0.171621	0.491742
20 	421   	0.257995	0.0844746	0.170933	0.513625
21 	442   	0.261013	0.0838609	0.170933	0.517892
22 	449   	0.266241	0.0821424	0.170933	0.507845
23 	427   	0.26365 	0.0829054	0.170658	0.486788
24 	442   	0.263438	0.0867493	0.170658	0.523259
25 	439   	0.270071	0.0888533	0.17052 	0.526149
26 	418   	0.268349	0.0914855	0.17052 	0.517754
27 	451   	0.256581	0.0779275	0.167768	0.482797
28 	421   	0.261807	0.0880165	0.167768	0.502202
29 	431   	0.262007	0.0841093	0.167768	0.501514
30 	435   	0.262779	0.0870088	0.16708 	0.501239
31 	419   	0.254362	0.0841586	0.16708 	0.515139
32 	431   	0.252227	0.0799975	0.164878	0.490366
33 	428   	0.246297	0.0743523	0.16474 	0.446463
34 	432   	0.246019	0.0766348	0.16474 	0.465043
35 	434   	0.243428	0.0743425	0.16474 	0.487063
36 	435   	0.240275	0.0728127	0.162263	0.4733  
37 	438   	0.242522	0.0732151	0.162263	0.455133
38 	418   	0.242479	0.0804553	0.162263	0.487751
39 	428   	0.233364	0.0680826	0.162125	0.478117
40 	450   	0.240511	0.077236 	0.159372	0.495321
41 	423   	0.23587 	0.0744303	0.159372	0.45706 
42 	421   	0.227977	0.0701082	0.159372	0.479218
43 	423   	0.22685 	0.0697183	0.158684	0.468208
44 	435   	0.22344 	0.0682133	0.158684	0.446601
45 	425   	0.228178	0.0716081	0.156345	0.456372
46 	413   	0.218297	0.0658415	0.155381	0.416873
47 	425   	0.218867	0.0658707	0.155244	0.400358
48 	426   	0.210671	0.0623564	0.154555	0.401872
49 	425   	0.213317	0.0642655	0.154555	0.461602
50 	413   	0.205901	0.0616799	0.154555	0.3921  
Loss of the best individual 0.15456
Loss: 0.16040, f1-score: 0.21395, acc: 0.16555
