gen	nevals	avg     	std      	min     	max     
0  	512   	0.552243	0.0678799	0.317988	0.695652
1  	442   	0.479401	0.0644551	0.317988	0.629582
2  	418   	0.434362	0.06571  	0.315004	0.620205
3  	419   	0.405794	0.0620576	0.302217	0.572464
4  	430   	0.397771	0.0643327	0.301364	0.564791
5  	458   	0.397128	0.0649406	0.297101	0.578431
6  	447   	0.388964	0.0650948	0.291986	0.563512
7  	452   	0.379602	0.0639189	0.290281	0.54902 
8  	427   	0.377494	0.069919 	0.290281	0.577579
9  	435   	0.375252	0.0669636	0.289855	0.572038
10 	438   	0.381609	0.0680305	0.286019	0.558397
11 	438   	0.371931	0.0706554	0.284314	0.56266 
12 	422   	0.366943	0.0668315	0.284314	0.542199
13 	433   	0.361529	0.0609684	0.280477	0.523018
14 	435   	0.362076	0.0668901	0.275789	0.577579
15 	410   	0.36063 	0.0659927	0.275789	0.553708
16 	430   	0.362147	0.0671335	0.275789	0.540068
17 	411   	0.36422 	0.0713529	0.275362	0.548167
18 	431   	0.364747	0.0678845	0.275362	0.54561 
19 	427   	0.359829	0.0662506	0.27451 	0.533674
20 	437   	0.35494 	0.0662383	0.272379	0.575021
21 	429   	0.364858	0.0729774	0.272379	0.5763  
22 	439   	0.360477	0.071542 	0.271952	0.545183
23 	436   	0.35914 	0.0723601	0.271526	0.566496
24 	422   	0.355789	0.0716109	0.266411	0.546036
25 	433   	0.35622 	0.0716363	0.266411	0.556692
26 	415   	0.351252	0.0713689	0.266411	0.57289 
27 	410   	0.348231	0.0672839	0.266411	0.547741
28 	405   	0.344336	0.0641896	0.266411	0.505968
29 	438   	0.354913	0.0679699	0.266411	0.530691
30 	453   	0.355162	0.0690347	0.266411	0.551577
31 	444   	0.354334	0.0682474	0.266411	0.524723
32 	428   	0.347894	0.0677143	0.266411	0.55243 
33 	424   	0.352319	0.0715298	0.264706	0.545183
34 	432   	0.34643 	0.0658305	0.264706	0.541347
35 	410   	0.345775	0.0657238	0.264706	0.526854
36 	440   	0.345868	0.0655827	0.264706	0.537084
37 	424   	0.34672 	0.0652209	0.264706	0.505541
38 	428   	0.347919	0.0713749	0.264706	0.542199
39 	418   	0.34113 	0.0639821	0.264706	0.516198
40 	420   	0.339695	0.0647384	0.264706	0.517903
41 	438   	0.345002	0.0669548	0.264706	0.538789
42 	438   	0.346269	0.0663401	0.26428 	0.549872
43 	434   	0.349047	0.0699481	0.26428 	0.55584 
44 	443   	0.348323	0.0686794	0.26428 	0.522592
45 	427   	0.34408 	0.0640822	0.26428 	0.532396
46 	429   	0.34647 	0.0670196	0.26428 	0.536232
47 	427   	0.345356	0.0651294	0.26428 	0.532822
48 	417   	0.341743	0.0643171	0.26428 	0.533674
49 	444   	0.345689	0.0658712	0.26428 	0.558824
50 	424   	0.346064	0.0676072	0.26428 	0.526428
Loss of the best individual 0.26428
Loss: 0.30611, f1-score: 0.26466, acc: 0.11386
