gen	nevals	avg     	std      	min     	max     
0  	512   	0.557954	0.0696264	0.352515	0.702472
1  	445   	0.484811	0.0601928	0.319693	0.64578 
2  	427   	0.440507	0.0600893	0.306053	0.610827
3  	418   	0.415776	0.0637958	0.302217	0.597187
4  	418   	0.394757	0.0619688	0.289003	0.543052
5  	434   	0.379804	0.0634883	0.286871	0.554561
6  	418   	0.36005 	0.0578732	0.28474 	0.544757
7  	436   	0.356086	0.0559563	0.28474 	0.528986
8  	426   	0.350613	0.0570335	0.27792 	0.505968
9  	441   	0.346144	0.0555244	0.27792 	0.51364 
10 	428   	0.342559	0.0577517	0.277494	0.516198
11 	414   	0.333467	0.0532372	0.277494	0.513214
12 	439   	0.339308	0.0568494	0.276641	0.495311
13 	426   	0.338135	0.0551383	0.276641	0.507246
14 	425   	0.339652	0.0593671	0.275789	0.509804
15 	456   	0.346499	0.0599263	0.272805	0.528133
16 	420   	0.333336	0.0576212	0.272805	0.51023 
17 	425   	0.331747	0.0559413	0.266837	0.492327
18 	434   	0.328326	0.0527394	0.266837	0.501279
19 	435   	0.332298	0.0567865	0.266837	0.499574
20 	439   	0.330911	0.0581485	0.266837	0.522592
21 	421   	0.333446	0.0617778	0.261722	0.520887
22 	423   	0.331255	0.059083 	0.261722	0.494885
23 	431   	0.325093	0.0557284	0.261722	0.483802
24 	424   	0.330749	0.0617834	0.260017	0.511509
25 	423   	0.336285	0.0649624	0.260017	0.534101
26 	419   	0.326527	0.0588523	0.258738	0.505968
27 	437   	0.334591	0.0619521	0.258738	0.509804
28 	408   	0.329108	0.0648382	0.258738	0.512361
29 	430   	0.337393	0.0659949	0.258738	0.502984
30 	406   	0.334268	0.064028 	0.25746 	0.505115
31 	439   	0.345116	0.0688301	0.25746 	0.521313
32 	424   	0.337954	0.0638788	0.25746 	0.518329
33 	419   	0.332273	0.0653119	0.255328	0.522592
34 	444   	0.341063	0.0659978	0.255328	0.526854
35 	441   	0.341147	0.0688002	0.255328	0.547741
36 	435   	0.343004	0.0677661	0.255328	0.540068
37 	438   	0.337608	0.0637801	0.255328	0.511509
38 	422   	0.336181	0.0684686	0.252344	0.51364 
39 	415   	0.334461	0.0670088	0.252344	0.508099
40 	439   	0.333925	0.0650137	0.252344	0.51705 
41 	443   	0.343767	0.067823 	0.247229	0.519182
42 	440   	0.339594	0.0702732	0.247229	0.524723
43 	413   	0.335153	0.0695861	0.247229	0.541347
44 	447   	0.343842	0.0700843	0.247229	0.517903
45 	434   	0.339215	0.0681832	0.247229	0.525149
46 	420   	0.331215	0.0645445	0.247229	0.518329
47 	453   	0.335738	0.0661415	0.247229	0.511509
48 	432   	0.332818	0.0674893	0.246803	0.530264
49 	438   	0.324678	0.0633748	0.246803	0.505541
50 	420   	0.318969	0.0624028	0.243819	0.488917
Loss of the best individual 0.24382
Loss: 0.30776, f1-score: 0.30982, acc: 0.08911
