gen	nevals	avg     	std      	min     	max     
0  	512   	0.555876	0.0718535	0.323103	0.708014
1  	424   	0.471575	0.0639095	0.312873	0.630009
2  	432   	0.429168	0.0636042	0.302643	0.609974
3  	434   	0.404871	0.0636107	0.302643	0.56607 
4  	431   	0.390787	0.0658868	0.29838 	0.573316
5  	426   	0.378263	0.0638021	0.284314	0.560529
6  	447   	0.370194	0.0591308	0.280904	0.550298
7  	442   	0.376621	0.0710569	0.280051	0.569054
8  	424   	0.357661	0.0632328	0.280051	0.547741
9  	433   	0.355681	0.06531  	0.275362	0.531543
10 	424   	0.352423	0.0670189	0.272805	0.542199
11 	431   	0.353839	0.0662448	0.272805	0.530264
12 	441   	0.351819	0.0654959	0.272379	0.541347
13 	434   	0.351146	0.0741196	0.268968	0.560102
14 	428   	0.34547 	0.0674418	0.268116	0.539642
15 	454   	0.346066	0.0659347	0.268116	0.532396
16 	442   	0.344884	0.0676755	0.267263	0.54561 
17 	431   	0.341745	0.0664533	0.267263	0.538789
18 	436   	0.332253	0.0634591	0.264706	0.531969
19 	415   	0.328574	0.0606879	0.264706	0.497869
20 	429   	0.337114	0.0675869	0.264706	0.52728 
21 	423   	0.331771	0.0623619	0.264706	0.517477
22 	429   	0.331491	0.0625075	0.261722	0.526002
23 	440   	0.335071	0.0641418	0.261722	0.543478
24 	420   	0.327456	0.0600686	0.261296	0.498295
25 	446   	0.334759	0.0669028	0.261296	0.537511
26 	436   	0.335492	0.0679335	0.261296	0.540494
27 	413   	0.327804	0.0643408	0.26087 	0.52387 
28 	439   	0.325635	0.0580202	0.26087 	0.514066
29 	412   	0.326805	0.0635391	0.26087 	0.515772
30 	432   	0.328503	0.0651482	0.26087 	0.522165
31 	410   	0.323539	0.0635396	0.258312	0.516198
32 	422   	0.320447	0.0609483	0.258312	0.490622
33 	427   	0.330009	0.0625136	0.253197	0.501279
34 	432   	0.328538	0.061514 	0.253197	0.497869
35 	436   	0.322291	0.0610753	0.253197	0.492327
36 	432   	0.329181	0.0622088	0.253197	0.521739
37 	430   	0.326892	0.0604828	0.253197	0.487212
38 	430   	0.321662	0.0608991	0.248934	0.48977 
39 	434   	0.330373	0.0629557	0.248934	0.493606
40 	417   	0.319963	0.0615426	0.248934	0.515345
41 	429   	0.328876	0.0674939	0.248934	0.514919
42 	448   	0.327534	0.0652931	0.248082	0.515345
43 	434   	0.323479	0.0623042	0.248082	0.496164
44 	435   	0.330043	0.0692385	0.248082	0.512361
45 	423   	0.323893	0.0646832	0.248082	0.491901
46 	432   	0.325355	0.0676497	0.248082	0.50341 
47 	413   	0.313502	0.05806  	0.247656	0.477408
48 	445   	0.319915	0.0615836	0.246377	0.497869
49 	431   	0.308384	0.0578002	0.246377	0.48295 
50 	438   	0.313505	0.0595283	0.246377	0.479966
Loss of the best individual 0.24638
Loss: 0.29208, f1-score: 0.32456, acc: 0.10396
