gen	nevals	avg     	std      	min     	max     
0  	512   	0.554313	0.0681727	0.369991	0.699062
1  	432   	0.477527	0.0560822	0.332055	0.62532 
2  	438   	0.441019	0.0653171	0.30861 	0.606564
3  	436   	0.417391	0.0618107	0.304348	0.58312 
4  	435   	0.406117	0.0656153	0.292413	0.566922
5  	402   	0.391315	0.064495 	0.292413	0.560102
6  	414   	0.384015	0.0707346	0.28815 	0.575874
7  	435   	0.381264	0.0640584	0.283461	0.536232
8  	418   	0.365505	0.0679913	0.282609	0.546888
9  	433   	0.368465	0.0706864	0.27451 	0.575021
10 	420   	0.358077	0.0655501	0.273231	0.549872
11 	427   	0.361336	0.0688777	0.273231	0.560102
12 	407   	0.353969	0.0680513	0.273231	0.540068
13 	456   	0.355128	0.0643097	0.271526	0.528559
14 	431   	0.349626	0.0626898	0.268542	0.532396
15 	438   	0.356762	0.067736 	0.268542	0.534101
16 	435   	0.353483	0.0715416	0.268116	0.567775
17 	429   	0.345383	0.0641124	0.263853	0.517903
18 	448   	0.345552	0.0649135	0.261722	0.531969
19 	441   	0.349144	0.0636059	0.261722	0.51364 
20 	430   	0.343912	0.0641793	0.261722	0.523018
21 	423   	0.340306	0.0642688	0.261722	0.521739
22 	425   	0.343387	0.0704325	0.261296	0.515345
23 	435   	0.344168	0.0707613	0.26087 	0.526428
24 	435   	0.343802	0.0688818	0.260443	0.52387 
25 	418   	0.340737	0.0696043	0.260017	0.530264
26 	442   	0.339462	0.0668374	0.260017	0.529838
27 	443   	0.341396	0.066074 	0.260017	0.517477
28 	436   	0.339114	0.0625441	0.260017	0.500426
29 	429   	0.340118	0.0677469	0.257886	0.520887
30 	429   	0.340047	0.0681942	0.253197	0.523018
31 	434   	0.334913	0.0674122	0.253197	0.524297
32 	442   	0.338564	0.0664862	0.253197	0.525575
33 	440   	0.342658	0.0693569	0.253197	0.516624
34 	426   	0.333988	0.0655437	0.252344	0.529838
35 	451   	0.336407	0.0650149	0.252344	0.504263
36 	428   	0.33417 	0.0712716	0.252344	0.565217
37 	427   	0.33157 	0.0698227	0.251918	0.516198
38 	403   	0.321207	0.0686737	0.251918	0.526854
39 	429   	0.32471 	0.0654259	0.251918	0.493606
40 	412   	0.320308	0.0664509	0.251492	0.513214
41 	444   	0.325057	0.0655561	0.251066	0.514919
42 	433   	0.326631	0.0679129	0.250639	0.528133
43 	425   	0.319522	0.0624524	0.250639	0.489344
44 	444   	0.319947	0.0612526	0.250639	0.491475
45 	426   	0.317369	0.0628386	0.250639	0.473146
46 	426   	0.316111	0.0614057	0.250639	0.506394
47 	436   	0.319808	0.0647051	0.248934	0.50341 
48 	420   	0.319003	0.0618368	0.248082	0.485934
49 	435   	0.322435	0.0666074	0.248082	0.515772
50 	415   	0.320447	0.0647321	0.248082	0.512361
Loss of the best individual 0.24808
Loss: 0.28960, f1-score: 0.29348, acc: 0.10891
