gen	nevals	avg     	std      	min     	max     
0  	512   	0.426087	0.0514522	0.271124	0.640149
1  	431   	0.360109	0.0343709	0.252776	0.437104
2  	430   	0.313838	0.0311311	0.208757	0.381895
3  	451   	0.277852	0.0261292	0.192241	0.347318
4  	437   	0.251904	0.0249462	0.189839	0.320738
5  	413   	0.228267	0.0243182	0.16751 	0.292108
6  	425   	0.20693 	0.0205843	0.157076	0.26074 
7  	422   	0.192282	0.0197693	0.152002	0.242259
8  	436   	0.182437	0.0188675	0.148272	0.234446
9  	442   	0.176915	0.018754 	0.136545	0.23322 
10 	433   	0.17004 	0.019268 	0.127959	0.228582
11 	441   	0.164658	0.0199644	0.126279	0.221946
12 	435   	0.156281	0.0187516	0.119827	0.208018
13 	415   	0.150903	0.0185908	0.112888	0.204926
14 	438   	0.146614	0.0190031	0.111259	0.196458
15 	431   	0.14052 	0.0184571	0.108033	0.196089
16 	437   	0.137612	0.0187156	0.105882	0.186008
17 	415   	0.12876 	0.0162272	0.101732	0.177943
18 	415   	0.123935	0.0157134	0.098708	0.179254
19 	411   	0.120437	0.0153956	0.098708	0.170147
20 	425   	0.117786	0.0147115	0.0930795	0.164116
21 	399   	0.116373	0.0154298	0.0919202	0.167594
22 	437   	0.117064	0.0159205	0.0910634	0.166266
23 	431   	0.113759	0.0150825	0.0910634	0.160218
24 	422   	0.110493	0.0140903	0.0900385	0.149045
25 	428   	0.109923	0.015251 	0.0856197	0.158017
26 	425   	0.107455	0.014183 	0.0856197	0.15012 
27 	434   	0.106054	0.0142908	0.0856197	0.151481
28 	433   	0.105911	0.0148738	0.0856197	0.153312
29 	448   	0.104664	0.0144682	0.0844436	0.147213
30 	423   	0.10234 	0.0137273	0.0828643	0.143299
31 	431   	0.100154	0.0128344	0.0828643	0.140661
32 	429   	0.100811	0.0137658	0.0827635	0.140207
33 	425   	0.098184	0.0120669	0.0818058	0.136141
34 	417   	0.0977998	0.0126665	0.0812178	0.136427
35 	439   	0.0982049	0.0130164	0.0812178	0.135906
36 	443   	0.0973788	0.012311 	0.0812178	0.136897
37 	417   	0.095666 	0.0126083	0.0809321	0.135318
38 	416   	0.0951629	0.0124127	0.0809321	0.131235
39 	441   	0.0943423	0.0120022	0.0803609	0.13053 
40 	416   	0.0934257	0.0114242	0.0799577	0.126581
41 	433   	0.0938604	0.0118175	0.0793696	0.131521
42 	435   	0.0942163	0.0122229	0.0793696	0.136091
43 	431   	0.0949703	0.012484 	0.0793696	0.131622
44 	431   	0.0945631	0.0126659	0.0787816	0.135553
45 	432   	0.0950298	0.0130955	0.0787816	0.133369
46 	411   	0.0937581	0.0129556	0.0784959	0.133369
47 	445   	0.0950703	0.013448 	0.0777567	0.136393
48 	449   	0.0953736	0.0123737	0.0777567	0.131874
49 	443   	0.0959343	0.013971 	0.0775551	0.137502
50 	431   	0.0937075	0.0127439	0.0775551	0.135133
Loss of the best individual 0.07756
Loss: 0.07762, f1-score: 0.04453, acc: 0.00000
