gen	nevals	avg     	std      	min     	max     
0  	512   	0.421846	0.0530131	0.263428	0.581545
1  	427   	0.354702	0.0348415	0.232766	0.439843
2  	434   	0.307919	0.0310379	0.215713	0.377123
3  	415   	0.273437	0.0284107	0.18626 	0.345486
4  	450   	0.244013	0.0256872	0.165359	0.310489
5  	445   	0.222095	0.023861 	0.161259	0.285724
6  	423   	0.203344	0.0232365	0.155765	0.26242 
7  	403   	0.186314	0.018447 	0.137536	0.235034
8  	408   	0.17703 	0.0186973	0.137536	0.227742
9  	415   	0.170573	0.0190429	0.130177	0.225306
10 	444   	0.165033	0.0187969	0.121642	0.216116
11 	438   	0.156667	0.017642 	0.11393 	0.203061
12 	437   	0.15139 	0.0187612	0.11393 	0.203414
13 	438   	0.144935	0.0180133	0.112552	0.189049
14 	425   	0.140072	0.0183949	0.10847 	0.185017
15 	449   	0.139448	0.0185506	0.108352	0.191048
16 	416   	0.135212	0.0183119	0.105933	0.18925 
17 	437   	0.132387	0.0172832	0.105445	0.179321
18 	434   	0.13109 	0.0186035	0.103765	0.183084
19 	442   	0.130698	0.0186515	0.103765	0.179943
20 	447   	0.128127	0.0171838	0.103328	0.171223
21 	419   	0.127695	0.0182212	0.0991784	0.17754 
22 	425   	0.126354	0.0172103	0.0991784	0.170349
23 	428   	0.127329	0.0193181	0.0991112	0.179993
24 	418   	0.124884	0.0187286	0.096843 	0.178346
25 	420   	0.12297 	0.018527 	0.096843 	0.174734
26 	433   	0.123453	0.0191549	0.096843 	0.175053
27 	427   	0.124714	0.0196996	0.0920714	0.177943
28 	421   	0.121499	0.0183493	0.0920714	0.169727
29 	408   	0.119622	0.0187994	0.0920714	0.168904
30 	443   	0.119203	0.0184308	0.0902401	0.169022
31 	421   	0.117602	0.0187225	0.0902401	0.16756 
32 	431   	0.115299	0.0172931	0.0902233	0.165241
33 	434   	0.114498	0.0171955	0.0902233	0.165594
34 	439   	0.112962	0.0166813	0.0899209	0.156656
35 	428   	0.112549	0.0175646	0.088896 	0.16136 
36 	432   	0.111135	0.017535 	0.0882575	0.156269
37 	440   	0.111785	0.0179621	0.0882575	0.160957
38 	435   	0.110619	0.0176676	0.0881735	0.166031
39 	417   	0.10996 	0.0176172	0.0874679	0.157714
40 	438   	0.111024	0.0181743	0.0863254	0.159613
41 	452   	0.111363	0.0181882	0.084746 	0.157815
42 	406   	0.106481	0.0168779	0.084746 	0.153228
43 	436   	0.108019	0.0164051	0.084746 	0.152338
44 	430   	0.105812	0.0159993	0.0839228	0.154892
45 	429   	0.10606 	0.0169691	0.0839228	0.157009
46 	432   	0.106668	0.0173224	0.0825283	0.157647
47 	421   	0.106436	0.0167684	0.0825283	0.149935
48 	428   	0.105945	0.0175249	0.0825283	0.155127
49 	434   	0.10512 	0.0172551	0.0825283	0.1497  
50 	414   	0.104602	0.0181499	0.0825283	0.155698
Loss of the best individual 0.08253
Loss: 0.08150, f1-score: 0.06749, acc: 0.00000
