gen	nevals	avg     	std      	min     	max     
0  	512   	0.600256	0.0870285	0.317415	0.855372
1  	437   	0.496289	0.069275 	0.286457	0.669706
2  	429   	0.433563	0.0666946	0.286377	0.599632
3  	423   	0.378695	0.0555013	0.238141	0.529078
4  	421   	0.346585	0.0526929	0.222302	0.492841
5  	417   	0.320872	0.0565544	0.177906	0.481881
6  	420   	0.30002 	0.054992 	0.177506	0.442365
7  	440   	0.281864	0.0566973	0.148468	0.432365
8  	426   	0.257775	0.0564067	0.113511	0.402928
9  	433   	0.238725	0.0585877	0.111751	0.391009
10 	422   	0.22608 	0.0607438	0.111751	0.389329
11 	429   	0.212454	0.0582126	0.0956723	0.357971
12 	419   	0.194923	0.0581681	0.0486361	0.348532
13 	412   	0.177278	0.0580175	0.0473562	0.350052
14 	437   	0.164089	0.0593026	0.0472762	0.315415
15 	419   	0.150334	0.0569236	0.0467163	0.298856
16 	411   	0.141439	0.0609058	0.0467163	0.302376
17 	446   	0.143944	0.0594207	0.0467163	0.293816
18 	432   	0.139289	0.0602903	0.0467163	0.293896
19 	412   	0.136301	0.0624678	0.0467163	0.284297
20 	444   	0.13908 	0.061585 	0.0467163	0.310135
21 	429   	0.134551	0.0597039	0.0467163	0.277418
22 	431   	0.138474	0.0625128	0.0467163	0.295256
23 	445   	0.142637	0.0606531	0.0467163	0.298536
24 	428   	0.140818	0.0656576	0.0464763	0.324614
25 	417   	0.141374	0.0639609	0.0464763	0.301736
26 	423   	0.136679	0.0632435	0.0464763	0.291337
27 	423   	0.133485	0.0598211	0.0464763	0.275978
28 	428   	0.139548	0.0619639	0.0464763	0.283657
29 	451   	0.14664 	0.0594022	0.0464763	0.305496
30 	430   	0.145599	0.0646746	0.0464763	0.297256
31 	440   	0.14543 	0.0643436	0.0464763	0.319734
32 	435   	0.144846	0.06381  	0.0463963	0.306455
33 	429   	0.14133 	0.0624226	0.0463963	0.301816
34 	428   	0.136609	0.062927 	0.0463963	0.296536
35 	434   	0.138665	0.0650902	0.0463963	0.318854
36 	415   	0.127102	0.0575083	0.0463963	0.268379
37 	413   	0.119097	0.0589763	0.0463963	0.268379
38 	412   	0.121249	0.0597789	0.0463963	0.282937
39 	432   	0.120818	0.056523 	0.0463963	0.261899
40 	438   	0.121583	0.0532944	0.0463963	0.267579
41 	438   	0.126154	0.0550237	0.0463963	0.266859
42 	433   	0.126126	0.0563375	0.0463963	0.272218
43 	439   	0.124329	0.0538944	0.0463963	0.268379
44 	431   	0.123197	0.0558352	0.0463963	0.25222 
45 	427   	0.1236  	0.056072 	0.0463963	0.258459
46 	439   	0.127356	0.0552594	0.0459163	0.274218
47 	435   	0.122084	0.0556186	0.0459163	0.283257
48 	426   	0.116861	0.0539462	0.0459163	0.256619
49 	420   	0.117347	0.0536153	0.0459163	0.257099
50 	435   	0.123102	0.0550094	0.0459163	0.25142 
Loss of the best individual 0.04592
Loss: 0.04504, f1-score: 0.02222, acc: 0.00000
