gen	nevals	avg     	std      	min     	max     
0  	512   	0.604619	0.0860446	0.322934	0.853452
1  	432   	0.50358 	0.0604622	0.322934	0.662027
2  	423   	0.445393	0.0594825	0.288937	0.589553
3  	431   	0.397461	0.0541461	0.257419	0.543956
4  	433   	0.367201	0.0565794	0.229662	0.524598
5  	451   	0.342476	0.054265 	0.225902	0.49396 
6  	418   	0.322655	0.0532524	0.183745	0.462763
7  	448   	0.314488	0.0576869	0.148948	0.469482
8  	435   	0.294096	0.0601371	0.148948	0.461563
9  	436   	0.280404	0.0623846	0.148788	0.436045
10 	435   	0.257354	0.0614839	0.115991	0.425646
11 	422   	0.2337  	0.0578963	0.111191	0.392529
12 	439   	0.218336	0.0562887	0.105672	0.352692
13 	428   	0.202106	0.0573568	0.0839133	0.360531
14 	435   	0.195357	0.0575768	0.0839133	0.323334
15 	431   	0.181069	0.0570987	0.0783137	0.332773
16 	435   	0.17338 	0.0575576	0.0443165	0.319094
17 	425   	0.166795	0.0601391	0.0443165	0.330454
18 	427   	0.16544 	0.0632364	0.0443165	0.331573
19 	440   	0.161093	0.0606407	0.0442365	0.313255
20 	434   	0.154598	0.0609939	0.0442365	0.313655
21 	431   	0.144125	0.061078 	0.0431166	0.316695
22 	428   	0.136892	0.0577978	0.0431166	0.286937
23 	436   	0.135164	0.0588611	0.0431166	0.292217
24 	429   	0.12196 	0.0550906	0.0431166	0.25518 
25 	419   	0.120772	0.0557239	0.0431166	0.256699
26 	433   	0.126709	0.0563059	0.0431166	0.258379
27 	440   	0.126996	0.0564197	0.0431166	0.264459
28 	447   	0.132794	0.0604514	0.0431166	0.294456
29 	439   	0.134451	0.0555464	0.0431166	0.274058
30 	431   	0.135436	0.0591823	0.0431166	0.288137
31 	438   	0.137994	0.0614336	0.0431166	0.287337
32 	442   	0.141676	0.06553  	0.0431166	0.291177
33 	413   	0.127213	0.0601296	0.0431166	0.259179
34 	434   	0.136464	0.0631201	0.0431166	0.289497
35 	425   	0.139668	0.0618425	0.0431166	0.321094
36 	425   	0.13575 	0.0627808	0.0431166	0.290537
37 	431   	0.136301	0.059989 	0.0431166	0.283897
38 	425   	0.134374	0.0626802	0.0431166	0.283817
39 	424   	0.13049 	0.0630206	0.0431166	0.293816
40 	433   	0.134392	0.0625451	0.0431166	0.288857
41 	417   	0.131151	0.0638869	0.0430366	0.288777
42 	436   	0.1386  	0.0623088	0.0430366	0.283177
43 	429   	0.133639	0.0602703	0.0430366	0.287417
44 	433   	0.134877	0.0603926	0.0430366	0.287097
45 	436   	0.133925	0.0618702	0.0430366	0.283417
46 	437   	0.132474	0.0615522	0.0430366	0.291257
47 	441   	0.130765	0.0576837	0.0430366	0.289417
48 	426   	0.129256	0.061566 	0.0430366	0.291017
49 	413   	0.126968	0.0652963	0.0430366	0.291737
50 	422   	0.120079	0.0586693	0.0430366	0.274458
Loss of the best individual 0.04304
Loss: 0.04262, f1-score: 0.07819, acc: 0.05025
